user_id,signup_date,region,plan_tier,device,signup_source,mobile_only_user,posts_first_week,comments_first_week,shares_first_week,sessions_per_week,profile_completeness,invites_sent,session_duration_avg,support_tickets,retention_30d
u_001118,2026-04-23 00:00:00+00:00,US,free,mobile,paid,1,0,0,0,0.9,0.4,0,16.4,0,0
u_001119,2025-06-12 00:00:00+00:00,APAC,free,both,paid,0,1,2,0,0.3,0.43,0,3.3,0,1
u_001120,2025-07-17 00:00:00+00:00,EU,free,mobile,organic,1,0,0,0,4.4,0.33,1,8.8,0,0
u_001121,2025-12-21 00:00:00+00:00,US,free,both,paid,0,1,0,0,2.6,0.37,0,4.1,0,0
u_001122,2025-06-26 00:00:00+00:00,APAC,free,both,organic,0,0,0,0,0.4,0.29,0,19.3,0,1
u_001123,2025-08-31 00:00:00+00:00,US,free,web,direct,0,0,0,0,2.2,0.24,1,13.1,0,1
u_001124,2025-12-25 00:00:00+00:00,US,free,both,direct,0,0,1,0,5.3,0.3,0,7.1,0,1
u_001125,2026-04-24 00:00:00+00:00,EU,free,both,organic,0,1,1,0,1.7,0.12,0,7.3,0,1
u_001126,2025-05-28 00:00:00+00:00,US,free,web,paid,0,0,2,0,3.0,0.12,0,28.4,1,0
u_001127,2026-05-12 00:00:00+00:00,EU,free,mobile,paid,1,0,1,0,1.4,0.48,0,13.6,0,0
u_001128,2025-06-20 00:00:00+00:00,EU,pro,web,paid,0,2,4,0,1.0,0.25,2,4.0,0,1
u_001129,2026-05-04 00:00:00+00:00,Other,enterprise,mobile,organic,1,0,1,0,4.8,0.44,0,15.6,0,1
u_001130,2025-07-28 00:00:00+00:00,Other,free,web,paid,0,0,1,0,1.5,0.16,0,4.7,0,1
u_001131,2025-09-09 00:00:00+00:00,US,free,mobile,referral,1,1,0,2,2.0,0.55,0,8.4,0,0
u_001132,2025-08-16 00:00:00+00:00,US,free,web,organic,0,0,1,0,2.6,0.52,1,1.4,0,0
u_001133,2026-05-03 00:00:00+00:00,EU,free,mobile,paid,1,0,0,0,1.3,0.37,0,14.2,0,0
u_001134,2025-06-25 00:00:00+00:00,Other,pro,web,organic,0,1,2,0,11.7,0.24,0,4.3,0,0
u_001135,2025-10-16 00:00:00+00:00,US,free,mobile,direct,1,0,0,0,4.3,0.56,0,6.3,0,0
u_001136,2025-07-14 00:00:00+00:00,US,free,mobile,organic,1,1,1,0,0.7,0.44,0,2.4,0,0
u_001137,2026-02-21 00:00:00+00:00,US,free,mobile,organic,1,0,2,1,5.0,0.09,1,8.5,1,0
u_001138,2025-11-26 00:00:00+00:00,US,free,web,organic,0,0,0,0,3.0,0.23,0,7.8,1,0
u_001139,2026-04-02 00:00:00+00:00,EU,pro,web,referral,0,0,0,0,3.3,0.19,0,2.7,1,0
u_001140,2025-09-16 00:00:00+00:00,US,free,web,referral,0,0,1,1,2.2,0.2,1,7.6,0,0
u_001141,2025-09-13 00:00:00+00:00,EU,free,both,organic,0,0,0,0,1.9,0.23,0,6.0,1,1
u_001142,2026-04-10 00:00:00+00:00,APAC,free,web,organic,0,0,2,0,5.1,0.2,1,19.7,0,0
u_001143,2025-11-06 00:00:00+00:00,APAC,pro,mobile,referral,1,0,1,0,0.9,0.25,0,4.2,0,0
u_001144,2025-10-14 00:00:00+00:00,US,free,web,organic,0,1,1,0,5.9,0.12,2,10.8,0,0
u_001145,2025-07-02 00:00:00+00:00,US,pro,mobile,organic,1,1,0,0,2.7,0.27,1,2.3,0,1
u_001146,2026-04-15 00:00:00+00:00,EU,pro,web,direct,0,0,0,0,0.6,0.19,0,7.9,0,0
u_001147,2025-08-31 00:00:00+00:00,APAC,free,mobile,organic,1,0,0,0,0.5,0.53,1,9.8,0,0
u_001148,2025-10-10 00:00:00+00:00,US,pro,web,paid,0,0,0,0,1.4,0.37,0,10.2,0,0
u_001149,2026-01-26 00:00:00+00:00,APAC,free,web,organic,0,0,4,1,1.6,0.34,1,6.7,1,0
u_001150,2026-03-14 00:00:00+00:00,US,free,web,referral,0,0,0,0,0.5,0.55,0,29.5,0,0
u_001151,2026-04-07 00:00:00+00:00,APAC,free,web,referral,0,0,1,0,3.6,0.22,1,5.5,0,0
u_001152,2026-04-17 00:00:00+00:00,US,free,mobile,organic,1,1,0,1,4.0,0.4,0,10.9,0,0
u_001153,2025-10-03 00:00:00+00:00,US,free,both,paid,0,1,3,0,3.8,0.14,1,5.7,0,0
u_001154,2025-09-04 00:00:00+00:00,US,free,mobile,direct,1,0,1,0,4.7,0.06,0,3.8,1,0
u_001155,2026-01-17 00:00:00+00:00,US,free,both,referral,0,0,2,0,1.7,0.15,0,2.9,1,0
u_001156,2025-06-19 00:00:00+00:00,US,free,mobile,organic,1,1,3,1,3.2,0.37,1,3.6,1,1
u_001157,2026-03-24 00:00:00+00:00,US,free,web,organic,0,2,0,0,4.7,0.14,0,12.0,0,1
u_001158,2026-04-01 00:00:00+00:00,US,free,web,direct,0,3,2,0,3.6,0.13,1,21.4,1,0
u_001159,2025-10-26 00:00:00+00:00,EU,free,web,organic,0,1,0,0,3.0,0.53,1,12.0,0,1
u_001160,2025-08-29 00:00:00+00:00,US,enterprise,web,organic,0,2,0,0,6.0,0.09,1,5.7,0,1
u_001161,2025-09-24 00:00:00+00:00,EU,pro,both,organic,0,0,3,0,1.9,0.22,1,4.5,0,0
u_001162,2025-05-30 00:00:00+00:00,APAC,free,mobile,referral,1,0,0,1,1.8,0.38,3,8.4,0,0
u_001163,2026-02-08 00:00:00+00:00,US,free,mobile,organic,1,2,2,0,2.7,0.23,0,3.2,1,1
u_001164,2026-01-07 00:00:00+00:00,US,free,mobile,organic,1,1,1,1,2.7,0.25,1,15.0,0,0
u_001165,2025-09-02 00:00:00+00:00,APAC,pro,web,paid,0,1,0,1,2.6,0.37,1,9.9,0,1
u_001166,2026-02-21 00:00:00+00:00,APAC,free,mobile,organic,1,0,1,0,0.5,0.09,0,3.4,0,0
u_001167,2026-04-29 00:00:00+00:00,US,pro,web,organic,0,0,0,1,5.1,0.11,1,24.4,0,0
u_001168,2025-08-31 00:00:00+00:00,APAC,free,web,paid,0,0,1,0,3.2,0.11,1,2.8,0,0
u_001169,2025-08-30 00:00:00+00:00,US,free,web,organic,0,0,4,0,0.1,0.36,0,7.7,0,0
u_001170,2026-03-10 00:00:00+00:00,US,pro,web,direct,0,1,1,0,0.3,0.18,0,14.4,0,1
u_001171,2026-04-15 00:00:00+00:00,EU,free,mobile,organic,1,1,0,0,6.0,0.24,0,13.3,1,1
u_001172,2026-04-22 00:00:00+00:00,US,pro,web,referral,0,1,1,0,1.6,0.48,0,4.5,0,1
u_001173,2025-09-13 00:00:00+00:00,EU,free,web,paid,0,1,1,1,2.6,0.53,0,5.3,0,0
u_001174,2026-05-01 00:00:00+00:00,US,free,both,organic,0,0,1,0,1.0,0.24,0,3.4,0,1
u_001175,2025-12-16 00:00:00+00:00,EU,free,both,organic,0,0,1,0,12.2,0.27,2,8.8,0,0
u_001176,2026-05-16 00:00:00+00:00,US,free,mobile,paid,1,0,2,0,2.3,0.26,0,14.2,0,1
u_001177,2026-03-29 00:00:00+00:00,US,free,mobile,organic,1,0,1,0,1.6,0.32,0,1.6,0,0
u_001178,2025-07-07 00:00:00+00:00,US,free,both,organic,0,0,0,0,4.9,0.21,1,11.5,0,1
u_001179,2026-05-16 00:00:00+00:00,US,free,web,direct,0,0,0,0,0.9,0.41,1,5.0,0,1
u_001180,2025-06-28 00:00:00+00:00,EU,free,web,paid,0,1,1,0,5.3,0.11,0,6.9,0,1
u_001181,2025-07-19 00:00:00+00:00,US,free,web,direct,0,0,2,2,2.1,0.09,1,3.2,0,0
u_001182,2025-09-25 00:00:00+00:00,US,free,web,organic,0,0,0,0,4.2,0.14,1,4.5,0,0
u_001183,2025-07-06 00:00:00+00:00,US,free,both,organic,0,0,2,0,3.0,0.17,0,36.4,0,1
u_001184,2025-08-07 00:00:00+00:00,US,free,both,paid,0,0,1,0,2.0,0.33,0,5.6,0,1
u_001185,2026-01-08 00:00:00+00:00,APAC,pro,both,organic,0,0,1,0,0.5,0.41,0,7.3,1,1
u_001186,2025-12-08 00:00:00+00:00,US,free,mobile,organic,1,0,1,0,2.7,0.34,1,3.6,0,1
u_001187,2025-09-25 00:00:00+00:00,Other,free,mobile,organic,1,0,0,0,1.2,0.13,0,58.3,1,0
u_001188,2025-07-30 00:00:00+00:00,US,pro,both,organic,0,0,3,0,2.7,0.43,0,10.7,0,1
u_001189,2025-07-10 00:00:00+00:00,EU,free,mobile,referral,1,0,2,0,4.5,0.27,0,7.3,0,0
u_001190,2026-02-08 00:00:00+00:00,US,free,mobile,organic,1,1,1,1,3.6,0.55,0,15.4,0,1
u_001191,2026-04-21 00:00:00+00:00,US,free,web,direct,0,1,2,0,0.1,0.18,0,9.8,2,0
u_001192,2025-11-19 00:00:00+00:00,APAC,free,mobile,organic,1,0,0,0,1.8,0.15,0,6.4,1,1
u_001193,2025-11-20 00:00:00+00:00,Other,free,web,organic,0,0,1,0,1.4,0.37,1,6.7,0,0
u_001194,2025-07-06 00:00:00+00:00,APAC,pro,mobile,organic,1,1,4,1,1.6,0.08,0,2.2,0,1
u_001195,2025-12-19 00:00:00+00:00,US,enterprise,web,paid,0,0,0,0,2.9,0.31,1,5.5,0,0
u_001196,2026-01-28 00:00:00+00:00,US,free,mobile,direct,1,1,1,0,1.7,0.23,1,4.9,0,1
u_001197,2026-03-06 00:00:00+00:00,EU,free,web,referral,0,0,0,0,1.2,0.32,0,9.6,0,1
u_001198,2026-04-26 00:00:00+00:00,US,pro,web,organic,0,0,0,0,0.7,0.23,0,6.2,1,1
u_001199,2026-02-21 00:00:00+00:00,EU,free,mobile,organic,1,0,1,1,1.8,0.16,0,12.8,1,0
u_001200,2026-01-08 00:00:00+00:00,EU,free,web,referral,0,1,2,0,4.3,0.19,1,8.0,0,0
u_001201,2025-06-22 00:00:00+00:00,EU,free,both,organic,0,0,1,0,4.5,0.37,0,3.8,0,0
u_001202,2025-08-18 00:00:00+00:00,APAC,free,web,paid,0,0,0,1,3.1,0.15,0,24.3,0,0
u_001203,2025-09-12 00:00:00+00:00,EU,free,web,organic,0,1,1,0,0.3,0.48,0,5.4,1,1
u_001204,2026-05-16 00:00:00+00:00,US,free,web,organic,0,0,2,0,2.8,0.38,1,11.5,0,0
u_001205,2025-10-08 00:00:00+00:00,US,free,both,organic,0,1,0,0,6.5,0.18,1,2.6,0,1
u_001206,2026-04-25 00:00:00+00:00,EU,free,mobile,organic,1,1,2,0,0.8,0.15,0,13.7,1,1
u_001207,2025-09-29 00:00:00+00:00,US,pro,web,direct,0,0,1,0,1.7,0.2,0,2.0,0,0
u_001208,2025-12-26 00:00:00+00:00,US,free,web,paid,0,2,0,1,4.3,0.09,0,34.8,1,0
u_001209,2025-12-24 00:00:00+00:00,US,free,mobile,direct,1,0,0,0,0.3,0.22,1,12.8,0,0
u_001210,2026-01-08 00:00:00+00:00,EU,free,both,referral,0,1,0,0,1.7,0.52,0,6.2,0,0
u_001211,2025-08-09 00:00:00+00:00,APAC,free,web,organic,0,0,5,0,7.5,0.54,0,11.7,0,1
u_001212,2026-05-12 00:00:00+00:00,EU,enterprise,web,paid,0,0,3,0,6.9,0.03,0,2.7,0,0
u_001213,2025-08-24 00:00:00+00:00,US,pro,web,organic,0,1,0,1,6.9,0.05,0,6.3,0,1
u_001214,2026-02-07 00:00:00+00:00,US,free,web,referral,0,1,1,0,1.8,0.34,0,13.4,0,0
u_001215,2025-12-15 00:00:00+00:00,US,free,mobile,organic,1,1,0,0,5.9,0.43,1,11.7,0,1
u_001216,2025-09-20 00:00:00+00:00,US,free,both,direct,0,0,2,0,2.9,0.21,0,7.3,0,0
u_001217,2026-03-31 00:00:00+00:00,EU,free,both,paid,0,1,1,0,1.2,0.27,0,9.5,0,0
u_001218,2026-03-27 00:00:00+00:00,EU,free,both,paid,0,0,0,0,1.5,0.07,0,17.5,0,1
u_001219,2026-04-18 00:00:00+00:00,US,free,web,paid,0,0,2,0,3.4,0.55,1,13.2,1,0
u_001220,2026-03-03 00:00:00+00:00,US,free,both,paid,0,0,0,0,0.3,0.37,1,1.6,0,0
u_001221,2025-08-06 00:00:00+00:00,US,free,web,paid,0,1,2,0,2.2,0.7,0,7.3,0,1
u_001222,2026-04-06 00:00:00+00:00,APAC,free,web,paid,0,1,2,0,2.7,0.35,0,7.5,0,0
u_001223,2025-09-09 00:00:00+00:00,EU,free,mobile,organic,1,0,2,0,3.9,0.15,0,2.7,0,0
u_001224,2025-11-16 00:00:00+00:00,US,free,web,paid,0,1,1,0,0.4,0.18,1,3.2,0,1
u_001225,2025-12-10 00:00:00+00:00,APAC,free,both,organic,0,2,2,1,2.2,0.1,0,24.5,0,0
u_001226,2025-07-30 00:00:00+00:00,US,free,both,paid,0,0,1,0,4.7,0.5,0,4.1,0,0
u_001227,2026-04-04 00:00:00+00:00,US,free,both,paid,0,0,1,0,8.8,0.24,0,5.3,0,0
u_001228,2026-05-07 00:00:00+00:00,APAC,free,both,organic,0,1,1,0,1.2,0.13,0,3.9,2,0
u_001229,2025-08-14 00:00:00+00:00,US,free,web,referral,0,2,1,0,5.9,0.34,1,10.3,0,1
u_001230,2026-04-06 00:00:00+00:00,US,pro,web,paid,0,1,2,2,4.5,0.16,0,9.2,0,1
u_001231,2026-01-12 00:00:00+00:00,EU,pro,both,paid,0,0,3,0,6.6,0.29,2,34.8,0,1
u_001232,2025-09-09 00:00:00+00:00,US,free,mobile,paid,1,0,3,0,0.3,0.23,0,4.8,0,0
u_001233,2025-08-13 00:00:00+00:00,EU,free,both,paid,0,1,1,0,4.1,0.12,0,11.2,1,0
u_001234,2025-09-12 00:00:00+00:00,US,pro,web,referral,0,1,0,0,5.8,0.1,1,1.6,0,0
u_001235,2025-09-10 00:00:00+00:00,US,free,web,organic,0,0,3,1,2.4,0.1,1,2.4,0,1
u_001236,2026-01-05 00:00:00+00:00,US,free,web,organic,0,2,0,0,1.9,0.09,0,21.4,0,1
u_001237,2025-06-18 00:00:00+00:00,US,free,mobile,paid,1,0,1,1,2.7,0.12,0,17.9,1,0
u_001238,2026-03-01 00:00:00+00:00,US,free,both,organic,0,0,1,0,5.5,0.58,1,10.5,1,0
u_001239,2026-04-29 00:00:00+00:00,US,free,both,organic,0,0,0,1,1.2,0.4,0,18.2,0,1
u_001240,2025-07-18 00:00:00+00:00,APAC,free,web,organic,0,1,1,0,1.1,0.31,1,3.1,0,1
u_001241,2025-10-01 00:00:00+00:00,US,free,mobile,organic,1,0,1,0,0.2,0.46,1,27.7,0,1
u_001242,2025-11-13 00:00:00+00:00,US,free,web,direct,0,1,0,0,2.2,0.14,0,3.2,0,1
u_001243,2025-08-07 00:00:00+00:00,US,free,web,organic,0,1,1,0,0.6,0.16,0,9.6,1,1
u_001244,2025-08-30 00:00:00+00:00,US,free,web,organic,0,0,1,1,2.3,0.12,0,67.9,0,0
u_001245,2026-02-06 00:00:00+00:00,US,free,mobile,direct,1,0,1,0,1.0,0.51,0,3.6,0,0
u_001246,2026-05-12 00:00:00+00:00,EU,free,mobile,direct,1,0,0,2,1.5,0.25,1,21.7,0,0
u_001247,2025-08-28 00:00:00+00:00,US,free,web,organic,0,1,0,1,1.8,0.38,0,16.0,0,1
u_001248,2025-09-04 00:00:00+00:00,APAC,free,mobile,direct,1,0,0,1,2.8,0.13,3,4.8,1,0
u_001249,2026-02-04 00:00:00+00:00,APAC,pro,both,organic,0,0,0,0,3.0,0.16,0,39.3,0,0
u_001250,2026-01-22 00:00:00+00:00,US,free,web,referral,0,0,0,0,2.0,0.29,1,3.6,0,0
u_001251,2025-10-04 00:00:00+00:00,US,free,web,organic,0,0,2,0,1.7,0.49,0,7.2,1,0
u_001252,2026-04-30 00:00:00+00:00,US,free,mobile,organic,1,0,0,0,1.5,0.18,2,12.3,0,0
u_001253,2025-09-17 00:00:00+00:00,EU,pro,both,organic,0,0,0,0,0.5,0.63,1,6.8,0,1
u_001254,2026-03-23 00:00:00+00:00,US,pro,both,referral,0,1,3,0,5.5,0.35,0,88.8,0,1
u_001255,2025-07-01 00:00:00+00:00,APAC,pro,web,organic,0,0,0,0,1.2,0.24,0,2.7,0,0
u_001256,2026-04-01 00:00:00+00:00,EU,free,mobile,paid,1,0,1,0,2.5,0.25,0,27.0,0,0
u_001257,2025-06-10 00:00:00+00:00,APAC,free,both,paid,0,1,0,0,0.8,0.13,0,1.2,0,1
u_001258,2025-12-11 00:00:00+00:00,US,free,web,organic,0,0,0,0,4.0,0.26,1,0.7,1,1
u_001259,2025-05-25 00:00:00+00:00,Other,free,web,direct,0,0,0,0,2.6,0.13,0,7.7,0,0
u_001260,2025-08-10 00:00:00+00:00,US,free,both,organic,0,0,3,0,3.2,0.52,0,13.3,0,0
u_001261,2025-09-12 00:00:00+00:00,US,free,web,organic,0,0,3,0,0.7,0.06,0,24.3,0,0
u_001262,2026-03-15 00:00:00+00:00,US,free,mobile,organic,1,0,1,0,3.3,0.54,0,26.8,0,0
u_001263,2025-10-24 00:00:00+00:00,APAC,pro,both,organic,0,1,4,1,0.3,0.49,0,8.7,2,0
u_001264,2026-03-09 00:00:00+00:00,EU,free,web,organic,0,1,1,1,1.4,0.22,0,11.0,0,0
u_001265,2025-09-16 00:00:00+00:00,APAC,free,mobile,paid,1,0,1,2,0.8,0.43,0,9.0,0,0
u_001266,2026-01-07 00:00:00+00:00,US,free,mobile,paid,1,0,3,0,2.5,0.13,1,25.0,0,0
u_001267,2025-08-24 00:00:00+00:00,Other,pro,both,organic,0,0,0,0,5.8,0.09,1,2.8,0,0
u_001268,2026-01-30 00:00:00+00:00,US,pro,both,organic,0,1,1,0,3.7,0.41,2,4.3,0,0
u_001269,2025-07-30 00:00:00+00:00,US,free,both,referral,0,1,0,0,6.6,0.18,0,14.7,0,0
u_001270,2025-11-26 00:00:00+00:00,Other,enterprise,web,organic,0,0,2,1,2.6,0.09,0,17.2,0,0
u_001271,2026-02-06 00:00:00+00:00,US,pro,both,paid,0,0,1,0,4.0,0.33,0,21.7,0,1
u_001272,2025-05-27 00:00:00+00:00,US,pro,both,direct,0,1,1,1,5.0,0.58,0,7.0,0,1
u_001273,2025-09-07 00:00:00+00:00,EU,pro,mobile,organic,1,1,0,0,4.9,0.28,0,5.0,0,0
u_001274,2026-03-04 00:00:00+00:00,US,free,mobile,paid,1,0,2,0,0.7,0.17,1,13.0,0,0
u_001275,2026-03-14 00:00:00+00:00,US,pro,web,direct,0,1,6,0,1.1,0.26,1,3.1,0,1
u_001276,2025-07-28 00:00:00+00:00,US,free,both,paid,0,1,0,0,4.6,0.26,1,28.0,0,1
u_001277,2026-04-16 00:00:00+00:00,US,pro,web,direct,0,1,4,0,6.7,0.13,0,4.9,0,1
u_001278,2026-04-12 00:00:00+00:00,APAC,free,web,organic,0,1,2,0,1.1,0.07,0,5.9,1,1
u_001279,2025-08-07 00:00:00+00:00,EU,pro,both,paid,0,1,1,0,1.2,0.33,1,13.5,0,1
u_001280,2026-04-05 00:00:00+00:00,US,enterprise,both,organic,0,2,0,0,3.7,0.01,1,4.1,0,1
u_001281,2025-10-24 00:00:00+00:00,US,free,both,organic,0,0,1,0,1.7,0.23,0,2.9,0,0
u_001282,2025-06-28 00:00:00+00:00,US,enterprise,mobile,direct,1,0,2,0,4.8,0.42,1,18.6,0,0
u_001283,2025-12-01 00:00:00+00:00,EU,free,web,organic,0,1,0,0,3.9,0.24,2,3.2,0,1
u_001284,2025-06-03 00:00:00+00:00,APAC,free,mobile,direct,1,0,2,1,5.3,0.29,0,9.1,0,0
u_001285,2025-12-29 00:00:00+00:00,APAC,free,web,paid,0,0,2,0,1.9,0.37,0,7.5,0,1
u_001286,2025-08-26 00:00:00+00:00,US,pro,both,direct,0,0,2,0,1.6,0.07,0,1.6,0,0
u_001287,2026-02-19 00:00:00+00:00,US,free,mobile,direct,1,0,2,0,1.2,0.48,0,3.2,0,0
u_001288,2026-01-10 00:00:00+00:00,US,free,web,paid,0,0,1,2,6.6,0.19,0,9.8,0,1
u_001289,2025-10-22 00:00:00+00:00,EU,free,web,direct,0,0,1,0,0.7,0.25,0,19.8,0,0
u_001290,2026-01-09 00:00:00+00:00,US,free,web,referral,0,0,2,0,0.6,0.34,0,4.0,0,0
u_001291,2026-04-22 00:00:00+00:00,EU,free,both,paid,0,1,1,0,2.7,0.39,0,3.6,1,1
u_001292,2026-01-12 00:00:00+00:00,EU,pro,mobile,paid,1,1,1,0,1.6,0.51,0,12.2,0,0
u_001293,2025-09-11 00:00:00+00:00,US,free,web,organic,0,0,2,0,5.0,0.16,0,14.0,0,1
u_001294,2025-12-06 00:00:00+00:00,US,pro,web,organic,0,0,0,1,0.6,0.13,1,15.6,0,0
u_001295,2025-11-27 00:00:00+00:00,US,free,web,organic,0,0,1,1,2.1,0.27,0,8.8,0,1
u_001296,2026-03-19 00:00:00+00:00,US,enterprise,web,organic,0,1,2,1,0.4,0.58,1,4.8,0,1
u_001297,2025-10-05 00:00:00+00:00,US,free,both,organic,0,0,3,0,1.8,0.33,1,13.8,0,0
u_001298,2025-11-30 00:00:00+00:00,EU,free,mobile,paid,1,0,0,0,2.6,0.06,0,6.9,0,0
u_001299,2026-05-12 00:00:00+00:00,US,free,web,paid,0,0,2,0,2.3,0.05,0,12.6,0,0
u_001300,2025-09-24 00:00:00+00:00,US,free,both,paid,0,1,4,0,2.2,0.54,1,4.9,0,1
u_001301,2026-01-07 00:00:00+00:00,EU,free,web,direct,0,0,4,0,3.9,0.39,0,6.2,0,0
u_001302,2026-04-19 00:00:00+00:00,EU,pro,web,direct,0,0,1,1,1.0,0.5,0,11.3,0,1
u_001303,2025-12-29 00:00:00+00:00,US,free,mobile,direct,1,1,3,1,3.2,0.46,2,1.4,0,0
u_001304,2025-11-19 00:00:00+00:00,APAC,free,web,paid,0,0,1,0,2.1,0.26,0,21.6,0,0
u_001305,2025-10-25 00:00:00+00:00,APAC,free,mobile,organic,1,1,2,0,1.8,0.18,0,7.1,2,0
u_001306,2025-10-29 00:00:00+00:00,EU,enterprise,both,direct,0,1,2,0,3.5,0.21,0,0.8,0,1
u_001307,2025-06-28 00:00:00+00:00,EU,free,both,organic,0,1,0,0,2.8,0.46,1,8.5,0,1
u_001308,2025-11-28 00:00:00+00:00,US,free,web,organic,0,0,1,0,3.4,0.11,0,5.2,0,0
u_001309,2025-09-04 00:00:00+00:00,APAC,free,mobile,organic,1,0,1,0,8.5,0.39,0,3.2,0,1
u_001310,2025-09-15 00:00:00+00:00,US,free,web,paid,0,0,0,0,2.1,0.51,0,35.4,0,0
u_001311,2025-08-02 00:00:00+00:00,APAC,free,mobile,paid,1,0,1,0,0.7,0.27,1,14.4,0,0
u_001312,2025-07-01 00:00:00+00:00,EU,free,web,organic,0,0,1,0,1.0,0.21,1,6.5,0,1
u_001313,2025-08-20 00:00:00+00:00,US,free,mobile,referral,1,0,1,0,6.5,0.16,1,7.7,1,0
u_001314,2025-05-29 00:00:00+00:00,US,free,web,organic,0,1,0,0,1.8,0.44,0,9.1,0,1
u_001315,2026-03-13 00:00:00+00:00,EU,free,both,organic,0,1,2,0,3.9,0.31,0,2.0,0,1
u_001316,2025-08-28 00:00:00+00:00,EU,free,both,organic,0,0,0,0,2.3,0.08,0,60.5,0,1
u_001317,2025-11-17 00:00:00+00:00,US,pro,web,organic,0,1,1,0,0.9,0.24,0,7.7,0,1
u_001318,2026-02-02 00:00:00+00:00,EU,free,both,referral,0,1,2,0,2.8,0.29,1,31.4,0,1
u_001319,2025-08-28 00:00:00+00:00,APAC,free,web,organic,0,0,0,0,1.3,0.11,2,3.7,0,0
u_001320,2025-06-01 00:00:00+00:00,US,free,mobile,organic,1,1,1,0,1.4,0.16,0,11.8,1,0
u_001321,2025-11-09 00:00:00+00:00,US,free,web,organic,0,0,1,1,2.3,0.11,0,2.9,0,1
u_001322,2025-08-15 00:00:00+00:00,US,pro,web,referral,0,0,3,0,0.4,0.1,0,0.7,0,1
u_001323,2025-06-11 00:00:00+00:00,EU,free,mobile,direct,1,1,2,0,3.8,0.28,0,15.2,0,0
u_001324,2026-05-14 00:00:00+00:00,US,free,mobile,paid,1,2,2,1,1.6,0.24,0,8.6,0,0
u_001325,2025-11-15 00:00:00+00:00,APAC,free,mobile,paid,1,0,2,2,4.2,0.02,1,4.8,1,0
u_001326,2025-05-27 00:00:00+00:00,US,free,mobile,direct,1,0,0,0,4.1,0.32,1,0.5,0,0
u_001327,2025-11-05 00:00:00+00:00,EU,pro,web,organic,0,0,1,0,2.0,0.33,0,5.1,0,1
u_001328,2026-03-28 00:00:00+00:00,US,free,web,organic,0,0,0,2,2.6,0.07,0,9.2,0,1
u_001329,2026-04-10 00:00:00+00:00,US,free,mobile,paid,1,1,2,1,3.2,0.29,0,3.1,2,0
u_001330,2026-02-01 00:00:00+00:00,EU,pro,mobile,organic,1,0,2,0,1.7,0.79,0,8.2,0,0
u_001331,2026-04-25 00:00:00+00:00,US,pro,web,paid,0,0,1,0,0.3,0.47,1,4.4,0,0
u_001332,2026-03-25 00:00:00+00:00,US,free,web,paid,0,0,0,0,2.7,0.25,1,2.8,1,1
u_001333,2026-05-02 00:00:00+00:00,Other,free,mobile,organic,1,0,0,0,5.0,0.12,1,6.6,0,0
u_001334,2025-12-29 00:00:00+00:00,Other,free,mobile,paid,1,0,1,0,1.3,0.23,0,1.3,0,0
u_001335,2026-03-30 00:00:00+00:00,APAC,pro,both,organic,0,0,0,0,4.4,0.1,1,11.0,0,1
u_001336,2026-03-24 00:00:00+00:00,US,free,web,organic,0,0,3,0,0.8,0.54,0,8.0,1,1
u_001337,2025-09-20 00:00:00+00:00,EU,free,mobile,direct,1,1,2,0,1.9,0.15,1,12.0,0,0
u_001338,2026-04-12 00:00:00+00:00,APAC,pro,mobile,referral,1,1,1,0,2.2,0.34,0,18.2,0,1
u_001339,2026-03-19 00:00:00+00:00,US,free,web,organic,0,0,0,0,2.3,0.2,0,6.0,0,0
u_001340,2025-12-02 00:00:00+00:00,US,free,web,organic,0,0,1,0,1.1,0.28,1,0.9,0,1
u_001341,2026-04-14 00:00:00+00:00,APAC,free,web,organic,0,1,0,0,0.8,0.43,2,6.0,0,0
u_001342,2026-05-17 00:00:00+00:00,US,pro,both,organic,0,0,0,0,2.0,0.29,0,3.0,0,0
u_001343,2025-10-12 00:00:00+00:00,EU,free,web,organic,0,2,1,0,3.6,0.39,2,23.2,1,0
u_001344,2025-08-13 00:00:00+00:00,Other,free,mobile,organic,1,1,1,0,1.2,0.26,0,5.5,0,0
u_001345,2025-07-14 00:00:00+00:00,EU,free,mobile,referral,1,0,0,0,2.1,0.5,0,14.5,0,0
u_001346,2026-05-19 00:00:00+00:00,US,pro,web,referral,0,0,1,0,8.5,0.26,0,23.8,0,1
u_001347,2026-05-11 00:00:00+00:00,US,pro,both,referral,0,1,0,0,2.9,0.2,0,4.1,1,1
u_001348,2026-04-27 00:00:00+00:00,US,free,mobile,paid,1,1,2,0,2.0,0.23,0,7.8,0,0
u_001349,2025-11-20 00:00:00+00:00,US,free,web,referral,0,0,1,1,2.3,0.53,0,7.6,0,1
u_001350,2025-08-15 00:00:00+00:00,EU,pro,both,referral,0,0,1,0,7.4,0.55,0,43.2,0,0
u_001351,2026-03-15 00:00:00+00:00,APAC,pro,mobile,direct,1,2,0,1,3.6,0.38,0,20.3,0,1
u_001352,2025-07-06 00:00:00+00:00,US,free,web,referral,0,1,0,0,1.3,0.07,0,3.2,0,0
u_001353,2025-06-24 00:00:00+00:00,US,free,mobile,referral,1,1,1,0,3.9,0.22,0,4.5,0,0
u_001354,2025-07-22 00:00:00+00:00,APAC,pro,mobile,referral,1,0,0,0,0.9,0.68,0,5.1,0,0
